district,address,boomTime,lat,lon,state_code
中山區,基湖路166巷與基湖路口,105-6-1,25.080286,121.566078,554627028
中山區,長春路173號,105-6-2,25.054928,121.537377,554026977
中山區,市民大道2段與林森北路口,105-5-16,25.0479793,121.5243513,553926959
中山區,中山北路1段74號,105-5-17,25.0524875,121.522842,554026968
中山區,民權東路2段與中原街口,105-5-21,25.0626519,121.5290146,554226990
中山區,林森北路與農安街口,105-6-29,25.0650129,121.5258109,554326994
中山區,松江路362巷與民權東路2段92巷口,105-6-5,25.061910600000004,121.53169409999998,554226989
中山區,民族東路218號,105-6-6,25.068069,121.5312742,554327001
中山區,市民大道3段125號,105-6-7,25.0448939,121.5385783,553826955
中山區,復興北路178號,105-6-12,25.054361,121.543795,554026977
中山區,明水路,105-6-21,25.0774831,121.5464374,554527019
中山區,市民大道3段1號,105-6-24,25.045098,121.5613131,553826960
中山區,南京東路1段與新生北路1段口,105-7-13,25.0523303,121.5279494,554026969
中山區,龍江路97號,105-7-14,25.0519303,121.540454,554026971
中山區,龍江路與錦州街口,105-7-15,25.0609135,121.5303,554226987
中山區,長安東路2段230號,105-7-15,25.0480798,121.5428479,553926963
中山區,民權東路1段與林森北路口,105-7-19,25.0626414,121.525623,554226990
中山區,路2段147巷6弄與松江路259巷口(松江路259巷2號前),105-7-19,25.0594675,121.5338022,554126985
中山區,大直橋,105-7-23,25.0760885,121.5444498,554527017
中山區,民族東路與松江路口,105-7-24,25.0672258,121.5335418,554327000
中山區,中山北路2段與錦西街口,105-7-24,25.0602897,121.5217338,554226984
中山區,民權東路2段135巷與民權東路2段口,105-7-31,25.0625466,121.534972,554226991
中山區,林森北路與雙城街13巷口,105-7-31,25.0640599,121.5253732,554226992
中山區,中山北路1段與長安西路口,105-8-6,25.0495193,121.52122479999998,553926961
中山區,復興北路488巷1弄與復興北路488巷口,105-8-6,25.0651361,121.54371129999998,554326998
中山區,南京東路2段與建國北路2段口,105-5-23,25.052247,121.53607,554026971
中山區,樂群三路與敬業三路口,105-5-23,25.0825264,121.559144,554627029
中山區,錦州街與錦州街30巷口,105-5-20,25.0609135,121.5303,554226987
中山區,建國高架道,105-6-7,25.059303600000003,121.53685690000002,554126986
中山區,龍江路42號,105-6-8,25.0491936,121.5403054,553926965
中山區,渭水路18號,105-6-11,25.0455067,121.53418390000002,553826955
中山區,北安路與明水路口,105-6-16,25.077774800000004,121.5389999,554527018
中山區,北安路與北安路87巷口,105-6-21,25.0820865,121.5483493,554627026
中山區,中山北路1段與市民大道1段口,105-6-22,25.0447672,121.537358,553826954
中山區,北安路,105-6-18,25.0796156,121.5420685,554627021
中山區,民權西路18號,105-6-21,25.0625898,121.5217633,554226989
中山區,新生北路2段與民權東路2段口,105-6-23,25.0626227,121.5326065,554226991
中山區,民權東路2段與建國北路2段口,105-6-24,25.0630771,121.5338999,554226992
中山區,圓山河濱公園,105-7-19,25.073778,121.526473,554527009
中山區,民權東路2段71巷與民權東路2段口,105-7-20,25.0633497,121.5317651,554226992
中山區,民權東路2段與中原街口,105-7-23,25.0626519,121.5290146,554226990
中山區,林森北路與民權東路1段口,105-7-24,25.0661671,121.5775289,554327008
中山區,敬業三路22號,105-7-24,25.0834821,121.556296,554727030
中山區,民生東路2段115巷與吉林路199巷口,105-7-25,25.0583555,121.5317247,554126982
中山區,八德路2段329號,105-6-15,25.047509,121.543199,553926962
中山區,中山北路3段與民族東路口,105-6-28,25.0686027,121.5231543,554327000
中山區,中山北路3段,105-7-14,25.0692116,121.5231829,554427001
中山區,復興北路290號,105-7-15,25.059309,121.5439653,554126987
中山區,中山北路1段105巷與天津街口,105-7-15,25.0507072,121.5232881,553926964
中山區,中山北路2段137巷與林森北路口,105-6-28,25.0618492,121.5248009,554226988
中山區,建國北路1段與長安東路2段口,105-6-26,25.0496669,121.5367414,553926965
中山區,林森北路488號,105-5-31,25.0614433,121.52543090000002,554226987
中山區,長春路與吉林路口,105-6-1,25.054978,121.5300014,554026975
中山區,中山北路1段與市民大道1段口,105-6-4,25.0447672,121.537358,553826954
中山區,北安路770巷,105-6-15,25.0846195,121.5532793,554727031
中山區,南京東路3段111號,105-6-16,25.0522477,121.5374173,554026971
中山區,新生北路1段66號,105-6-17,25.0448235,121.5332199,553826953
中山區,建國北路2段與錦州街口,105-8-4,25.0605714,121.5365818,554226988
中山區,劍南路,105-8-4,25.0888614,121.5546244,554827036
中山區,松江路與德惠街口,105-8-18,25.0666682,121.5318014,554326998
中山區,錦州街與龍江路口,105-8-19,25.0609154,121.5406176,554226990
中山區,中山北路2段63號,105-8-19,25.056582,121.52313,554126977
中山區,中山北路3段與民族東路口,105-8-20,25.0686027,121.5231543,554327000
中山區,建國北路3段113巷7弄,105-8-20,25.0545205,121.5372231,554026976
中山區,內湖路1段與堤頂大道2段口,105-8-20,25.0823114,121.568353,554627031
中山區,民權東路3段75巷與復興北路430巷口,105-8-23,25.0633208,121.54355890000002,554226995
中山區,吉林路8巷,105-8-23,25.049395,121.529486,553926963
中山區,中山北路2段61號,105-8-24,25.052569100000003,121.5223355,554026968
中山區,復興北路與興安街口,105-8-25,25.056231,121.544711,554126981
中山區,堤頂大道2段與樂群一路口,105-6-21,25.082091100000003,121.5610385,554627029
中山區,明水路379號,105-6-24,25.077694,121.54563799999998,554527019
中山區,林森北路與雙城街23巷口,105-6-24,25.0642139,121.5243722,554226992
中山區,龍江路114巷,105-6-27,25.0531512,121.5402095,554026974
中山區,市民大道2段與松江路口,105-7-1,25.0542496,121.5332476,554026974
中山區,復興北路與五常街口,105-7-1,25.0642801,121.5441908,554226997
中山區,中山北路2段20巷,105-7-1,25.0535654,121.521399,554026970
中山區,五常街53巷20號,105-7-2,25.065391,121.539543,554326998
中山區,民權東路1段與林森北路口,105-7-6,25.0626414,121.525623,554226990
中山區,北安路649號,105-7-7,25.084047,121.54919,554727029
中山區,建國北路2段188號,105-7-11,25.0595709,121.53652340000002,554126986
中山區,民生東路2段147巷與松江路235巷口,105-7-11,25.0581373,121.5346027,554126983
中山區,敬業一路122號,105-7-16,25.0832958,121.5523825,554727029
中山區,林森北路與民生東路1段口,105-7-18,25.0580554,121.5255237,554126981
中山區,中山北路2段與長春路口,105-7-22,25.0551307,121.52294779999998,554026974
中山區,民族東路430號,105-7-28,25.06799,121.539194,554327002
中山區,八德路2段303號,105-7-29,25.047355,121.542574,553926961
中山區,北安路與崇實路口,105-8-2,25.0796156,121.5420685,554627021
中山區,明水路與樂群二路口,105-8-3,25.0799499,121.5521764,554627024
中山區,錦州街24號,105-8-18,25.0602326,121.5242015,554226985
中山區,松江路357巷與農安街166巷口,105-5-16,25.063927,121.53392920000002,554226994
中山區,北安路與北安路518巷口,105-5-18,25.079608,121.546037,554627022
中山區,北安路588巷與北安路588巷30弄口,105-5-18,25.080753,121.550441,554627025
中山區,林森北路與中山北路2段65巷口,105-5-18,25.057107100000003,121.5252056,554126979
中山區,新生北路2段與民權東路2段口,105-5-26,25.0626227,121.5326065,554226991
中山區,林森北路與雙城街3巷口,105-6-12,25.0632995,121.5256424,554226991
中山區,新生北路1段與長安東路2段口,105-6-13,25.06097,121.527669,554226987
中山區,松江路與德惠街口,105-6-2,25.0666682,121.5318014,554326998
中山區,中山北路1段與市民大道1段口,105-6-2,25.0447672,121.537358,553826954
中山區,朱崙街27巷與朱崙街口,105-6-6,25.050306,121.5413139,553926968
中山區,南京東路3段133號,105-6-6,25.0523025,121.5413286,554026972
中山區,北安路87巷與北安路口,105-6-8,25.078082,121.5302909,554527017
中山區,市民大道3段與八德路2段210巷口,105-6-8,25.045098,121.5613131,553826960
中山區,德惠街41號,105-6-10,25.0667289,121.5269074,554326997
中山區,長安東路1段52-1號,105-6-11,25.0481757,121.5283009,553926960
中山區,八德路2段與渭水路口,105-6-11,25.0468781,121.5411405,553926960
中山區,八德路2段與建國北路1段口,105-6-14,25.046038100000004,121.536404,553826957
中山區,北安路621巷與北安路口,105-6-17,25.0829485,121.5476495,554727027
中山區,北安路與敬業三路口,105-6-18,25.085724300000006,121.5560566,554727033
中山區,天津街63-2號,105-6-24,25.0516192,121.5235351,554026967
中山區,長春路89-2號,105-6-27,25.0550431,121.5282961,554026975
中山區,林森北路506號,105-6-27,25.0619793,121.5254257,554226988
中山區,遼寧街與民生東路3段口,105-6-28,25.0580889,121.53746409999998,554126983
中山區,濱江街357號,105-6-28,25.072643,121.5508649,554427013
中山區,長春路與松江路口,105-6-28,25.054523,121.533103,554026975
中山區,中山北路2段與民權西路口,105-7-4,25.0637914,121.52264270000002,554226991
中山區,復興北路與長安東路2段口,105-7-4,25.0482545,121.5440207,553926964
中山區,吉林路24號,105-7-5,25.051276,121.5299271,554026967
中山區,中山北路2段42號,105-7-7,25.054823000000006,121.522377,554026973
中山區,中山北路2段23號,105-7-9,25.052569100000003,121.5223355,554026968
中山區,民權東路1段與林森北路口,105-7-10,25.0626414,121.525623,554226990
中山區,19I,105-7-13,25.0598939,121.5220003,554126983
中山區,中山北路2段與民生東路1段口,105-7-13,25.052569100000003,121.5223355,554026968
中山區,錦西街與天祥路口,105-7-14,25.0601327,121.5202954,554126983
中山區,自強隧道,105-7-15,25.090331600000006,121.54879979999998,554827037
中山區,民權東路2段與新生北路2段口,105-7-18,25.0624339,121.5280164,554226990
中山區,北安路588巷,105-5-17,25.0810672,121.5503164,554627025
中山區,民生東路3段與復興北路口,105-5-18,25.0576972,121.5440497,554126984
中山區,通北街118巷,105-5-19,25.084037,121.5374037,554727027
中山區,南京東路3段89巷,105-5-26,25.0529408,121.5383922,554026973
中山區,民權東路2段11號,105-6-30,25.0628046,121.5286169,554226990
中山區,新生北路1段與長安東路1段口,105-6-26,25.0481736,121.5294825,553926960
中山區,北安路與明水路口,105-5-20,25.077774800000004,121.5389999,554527018
中山區,新生北路2段與錦州街口,105-5-26,25.0599964,121.5271721,554126985
中山區,中山北路3段36巷,105-5-14,25.0648581,121.5219341,554326993
中山區,長安東路1段20號,105-5-14,25.0492236,121.5239063,553926961
中山區,松江路與長春路口,105-5-15,25.054174,121.532897,554026974
中山區,中山北路2段與民生西路口,105-5-30,25.0579294,121.5228488,554126980
中山區,建國北路1段78巷與伊通街口,105-5-31,25.0492951,121.5365151,553926964
中山區,基湖路166巷,105-5-31,25.0774121,121.56244270000002,554527023
中山區,中山北路1段121巷,105-6-2,25.0524875,121.522842,554026968
中山區,復興北路488巷,105-6-5,25.0651364,121.5435068,554326998
中山區,林森北路與新生北路2段28巷口,105-6-9,25.056123,121.5263227,554126977
中山區,建國北路3段與五常街口,105-6-11,25.065059100000006,121.5368996,554326997
中山區,中山北路3段與民權西路口,105-6-27,25.062905,121.519319,554226989
中山區,錦西街與民生西路3巷口,105-7-12,25.060312,121.5218703,554226984
中山區,建國北路2段與長春路口,105-7-1,25.0548218,121.5368772,554026976
中山區,南京東路2段與建國北路2段口,105-7-4,25.052247,121.53607,554026971
中山區,中山北路2段39巷,105-7-10,25.052569100000003,121.5223355,554026968
中山區,敬業二路與植福路口,105-7-16,25.083203,121.554254,554727029
中山區,錦州街175巷,105-7-17,25.0611928,121.5307854,554226988
中山區,中山北路3段與民族西路口,105-6-15,25.0639839,121.5219685,554226991
中山區,南京西路1號,105-6-15,25.0525861,121.5217131,554026968
中山區,植福路與樂群二路口,105-6-20,25.0824841,121.55693290000002,554627029
中山區,長春路258巷2弄,105-6-20,25.0542716,121.5384616,554026976
中山區,民權東路2段與中原街口,105-6-27,25.0626519,121.5290146,554226990
中山區,中山北路2段與民生東路1段口,105-6-30,25.052569100000003,121.5223355,554026968
中山區,民權東路3段與復興北路口,105-5-27,25.0624123,121.5438092,554226993
中山區,天津街與中山北路1段105巷口,105-5-27,25.0504031,121.5244574,553926964
中山區,松江路84巷,105-5-31,25.0501974,121.5324901,553926965
中山區,自強隧道,105-5-31,25.090331600000006,121.54879979999998,554827037
中山區,新生北路2段與錦州街口,105-6-2,25.0599964,121.5271721,554126985
中山區,堤頂大道2段與內湖路1段口,105-6-2,25.0823114,121.568353,554627031
中山區,建國北路1段與長安東路2段口,105-6-11,25.0496669,121.5367414,553926965
中山區,市民大道3段與復興南路1段口,105-6-12,25.044747,121.5404469,553826955
中山區,錦州街4巷,105-6-13,25.0600097,121.5234916,554126984
中山區,復興北路514巷,105-6-16,25.0659805,121.542588,554326999
中山區,長安東路1段52巷,105-6-27,25.047675100000006,121.5279342,553926959
中山區,龍江路1號,105-6-28,25.0470691,121.540523,553926960
中山區,民權東路2段與建國北路2段口,105-6-28,25.0630771,121.5338999,554226992
中山區,林森北路107巷69號,105-6-29,25.049868,121.5274543,553926964
中山區,八德路2段312巷,105-7-4,25.0459852,121.5431229,553826958
中山區,長春路與遼寧街口,105-7-6,25.052581,121.541976,554026973
中山區,北安路與崇實路口,105-7-7,25.0796156,121.5420685,554627021
中山區,南京東路2段54號,105-7-13,25.0518587,121.5297278,554026968
中山區,吉林路161巷,105-7-14,25.0589331,121.531337,554126984
中山區,撫順街41巷,105-7-20,25.0660705,121.51954209999998,554326995
中山區,吉林路與松江路90巷口,105-7-20,25.05061,121.530449,553926966
中山區,中山北路3段,105-5-16,25.0692116,121.5231829,554427001
中山區,林森北路與南京東路1段口,105-5-20,25.0530858,121.52493590000002,554026970
中山區,建國高架道,105-5-20,25.059303600000003,121.53685690000002,554126986
中山區,新生北路2段137巷與中原街口,105-5-24,25.06125,121.5289486,554226988
中山區,長安東路1段52巷,105-5-25,25.047675100000006,121.5279342,553926959
中山區,民族東路410巷,105-7-2,25.0662179,121.538324,554326999
中山區,中山北路3段與新生高架道口,105-7-3,25.0605538,121.5276994,554226986
中山區,龍江路298巷6號,105-7-3,25.0616562,121.5405066,554226991
中山區,中山北路1段130號,105-7-3,25.0524875,121.522842,554026968
中山區,建國北路2段188號,105-7-5,25.0595709,121.53652340000002,554126986
中山區,中山北路3段與農安街口,105-7-5,25.06501,121.522367,554326993
中山區,市民大道3段與八德路2段174巷口,105-7-6,25.0454758,121.5382652,553826956
中山區,北安路554巷與北安路538巷1弄口,105-7-6,25.080041,121.548762,554627024
中山區,北安路269號,105-7-7,25.0796722,121.534893,554627020
中山區,新生北路1段與吉林路26巷口,105-5-25,25.0514613,121.5280294,554026967
中山區,敬業二路與北安路口,105-5-30,25.0851316,121.5544029,554727032
中山區,林森北路與長安東路1段口,105-5-31,25.0491618,121.5245339,553926961
中山區,新生北路2段與錦州街口,105-6-1,25.0599964,121.5271721,554126985
中山區,民生東路2段與新生北路2段口,105-6-1,25.0578589,121.5279419,554126981
中山區,南京東路3段與龍江路口,105-6-3,25.051722,121.540321,554026970
中山區,北安路305號,105-6-3,25.078916,121.538794,554627020
中山區,林森北路346號,105-6-4,25.0569452,121.52536440000002,554126978
中山區,民生東路2段與松江路口,105-6-5,25.0581016,121.5323297,554126982
中山區,松江路與民權東路2段口,105-6-5,25.0626519,121.5290146,554226990
中山區,農安街166巷與民權東路2段135巷30弄口,105-6-11,25.064238,121.53386709999998,554226994
中山區,北安路630巷9弄與北安路630巷口,105-6-12,25.083512,121.549625,554727029
中山區,民權東路3段與復興北路口,105-6-15,25.0624123,121.5438092,554226993
中山區,建國北路2段22號,105-6-15,25.0530204,121.53635049999998,554026972
中山區,北安路與大直橋口,105-6-16,25.0820865,121.5483493,554627026
中山區,建國北路2段與錦州街口,105-6-19,25.0605714,121.5365818,554226988
中山區,中山北路3段與酒泉街口,105-6-20,25.0717546,121.513667,554427003
中山區,復興北路與遼寧街185巷口,105-6-20,25.053669,121.543369,554026975
中山區,中山北路2段與民權西路口,105-6-21,25.0637914,121.52264270000002,554226991
中山區,建國北路2段9-1號,105-6-27,25.0530699,121.5372876,554026973
中山區,錦州街48號,105-6-28,25.0602204,121.5261329,554226985
中山區,北安路與敬業四路口,105-6-28,25.0842643,121.5589209,554727032
中山區,敬業三路與樂群二路口,105-7-1,25.0824841,121.55693290000002,554627029
中山區,吉林路22巷與新生北路1段口,105-7-1,25.0448235,121.5332199,553826953
中山區,民族東路492號,105-7-11,25.0679512,121.5414744,554327003
中山區,吉林路與長安東路2段口,105-7-12,25.0485149,121.5300312,553926961
中山區,復興北路154-1號,105-7-13,25.0532122,121.5438119,554026974
中山區,建國北路3段28號,105-7-14,25.063966600000004,121.53665420000002,554226994
中山區,濱江街與復興北路口,105-7-14,25.059528,121.543993,554126988
中山區,北安路與北安路670巷口,105-7-18,25.0839699,121.5496205,554727029
中山區,中山北路2段與民權東路1段口,105-7-21,25.052569100000003,121.5223355,554026968
中山區,民權東路2段135巷,105-7-22,25.0641692,121.5350241,554226994
中山區,松江路與民權東路2段口,105-7-23,25.0626519,121.5290146,554226990
中山區,農安街166巷,105-7-23,25.0640423,121.5338636,554226994
中山區,農安街與松江路口,105-7-6,25.0648889,121.5334409,554326995
中山區,市民大道3段與建國南路1段口,105-7-8,25.059303600000003,121.53685690000002,554126986
中山區,民權東路2段92巷1號,105-7-13,25.060882100000004,121.531553,554226987
中山區,錦州街與松江路口,105-6-25,25.060109,121.5318329,554126986
中山區,自強隧道,105-7-5,25.090331600000006,121.54879979999998,554827037
中山區,松江路362巷與民權東路2段92巷口,105-7-5,25.061910600000004,121.53169409999998,554226989
中山區,市民大道3段與八德路2段174巷口,105-7-5,25.0454758,121.5382652,553826956
中山區,長安東路2段198號,105-7-6,25.0481863,121.5417047,553926963
中山區,建國北路2段186巷與民生東路2段159巷口,105-5-30,25.0595486,121.5360535,554126986
中山區,長春路與龍江路口,105-7-28,25.055231,121.523507,554026974
中山區,中山北路1段33巷與中山北路1段53巷口,105-7-30,25.049152300000006,121.5224663,553926961
中山區,林森北路310巷,105-8-2,25.0562712,121.5245933,554126977
中山區,長安西路19巷,105-8-3,25.0506545,121.5207057,553926964
中山區,復興南路1段30巷,105-8-4,25.046456,121.5433724,553826959
中山區,市民大道3段與松江路口,105-8-7,25.047786,121.5331716,553926960
中山區,建國高架道,105-8-7,25.059303600000003,121.53685690000002,554126986
中山區,建國北路3段75巷,105-8-7,25.0651971,121.537544,554326997
中山區,八德路2段312巷,105-8-8,25.0459852,121.5431229,553826958
中山區,林森北路與中山北路2段77巷口,105-8-12,25.0574324,121.5244883,554126979
中山區,中山北路3段與民族東路口,105-8-13,25.0686027,121.5231543,554327000
中山區,松江路330巷28號,105-8-13,25.0610915,121.5318932,554226988
中山區,民權東路2段51號,105-5-13,25.064683,121.5730024,554327004
中山區,南京東路3段131號,105-5-13,25.052388,121.5407293,554026972
中山區,植福路與敬業四路口,105-5-18,25.0797699,121.5581297,554627025
中山區,民權西路66號,105-5-18,25.062603600000006,121.5200647,554226988
中山區,敬業一路36巷13號,105-5-19,25.0812725,121.553638,554627026
中山區,民權東路3段與復興北路口,105-5-19,25.0624123,121.5438092,554226993
中山區,民族東路與吉林路口,105-5-26,25.068241,121.5304591,554327001
中山區,自強隧道,105-6-4,25.090331600000006,121.54879979999998,554827037
中山區,一江街47號,105-6-4,25.0545374,121.5316588,554026975
中山區,林森北路119巷67號,105-6-4,25.0502885,121.5272787,553926964
中山區,南京東路2段87號,105-5-29,25.0523032,121.5318495,554026970
中山區,民權東路3段68號,105-5-30,25.0621391,121.54280690000002,554226992
中山區,八德路2段與安東街口,105-5-30,25.0464502,121.5417192,553826959
中山區,新生北路1段110號,105-5-31,25.0448235,121.5332199,553826953
中山區,民族東路與雙城街口,105-5-31,25.0642139,121.5243722,554226992
中山區,松江路與長春路口,105-6-6,25.054174,121.532897,554026974
中山區,北安路與崇實路口,105-6-6,25.0796156,121.5420685,554627021
中山區,建國北路3段79號,105-6-9,25.0653578,121.5370244,554326997
中山區,農安街227巷3弄與民權東路2段135巷口,105-6-10,25.0651256,121.5350281,554326996
中山區,市民大道3段與新生北路2段口,105-6-11,25.0462317,121.5311054,553826956
中山區,民權東路2段92巷,105-6-4,25.0613707,121.5317115,554226988
中山區,民生東路2段與中原街口,105-6-15,25.0581349,121.5288383,554126981
中山區,民族東路55號,105-6-15,25.0684573,121.534533,554327002
中山區,松江路25巷1-5號,105-6-19,25.0472459,121.533391,553926959
中山區,農安街127號,105-6-20,25.0649364,121.5300182,554326995
中山區,建國北路1段與長安東路2段口,105-6-20,25.0496669,121.5367414,553926965
中山區,市民大道3段與八德路2段口,105-7-6,25.044745,121.533949,553826953
中山區,合江街71巷,105-9-9,25.0584939,121.5399212,554126985
中山區,北安路588巷,105-9-9,25.0810672,121.5503164,554627025
中山區,中山北路4段,105-6-21,25.078508300000006,121.5246497,554627016
中山區,自強隧道,105-6-22,25.090331600000006,121.54879979999998,554827037
中山區,建國高架道與建國高架道北側附近口,105-6-26,25.0449277,121.5366601,553826954
中山區,建國北路2段97號,105-6-30,25.058878,121.537304,554126985
中山區,建國北路2段145號,105-7-16,25.0613817,121.5374889,554226990
中山區,民族東路410巷與龍江路356巷口,105-7-16,25.066007100000004,121.5383187,554326999
中山區,濱江街,105-7-23,25.0721434,121.5460949,554427011
中山區,建國北路1段17巷與八德路2段137巷口,105-7-24,25.0468018,121.5408299,553926959
中山區,建國北路2段與南京東路2段口,105-7-27,25.0525635,121.5380129,554026972
中山區,民權東路3段21號,105-7-27,25.0625594,121.5417075,554226993
中山區,林森北路119巷與新生北路1段口,105-5-15,25.0448235,121.5332199,553826953
中山區,民權東路2段107號,105-5-17,25.0627166,121.53296,554226991
中山區,北安路538巷1弄與北安路554巷口,105-5-27,25.080041,121.548762,554627024
中山區,市民大道4段,105-5-27,25.0446531,121.5499183,553826956
中山區,市民大道3段與八德路1段口,105-6-3,25.0468781,121.5411405,553926960
中山區,長安東路1段67號,105-6-6,25.0486297,121.5275379,553926961
中山區,民權東路3段與松江路口,105-6-13,25.0634668,121.5391412,554226994
中山區,復興北路與錦州街口,105-7-26,25.0609135,121.5303,554226987
中山區,北安路518巷41弄,105-7-26,25.0794254,121.5461597,554627022
中山區,中山北路3段與德惠街口,105-8-1,25.0667604,121.527451,554326997
中山區,長安東路1段54號,105-8-2,25.0481572,121.528381,553926960
中山區,林森北路與德惠街口,105-9-1,25.066775,121.525996,554326997
中山區,中山北路1段與長安西路口,105-9-3,25.0495193,121.52122479999998,553926961
中山區,新生北路2段與長春路口,105-5-7,25.0545082,121.5273126,554026974
中山區,龍江路295巷與龍江路口,105-6-22,25.0607789,121.5417757,554226990
中山區,建國北路1段與南京東路2段口,105-7-26,25.0519296,121.5370216,554026970
中山區,中山北路2段92號,105-10-14,25.0588322,121.5223675,554126981
中山區,市民大道2段與新生北路1段口,105-9-1,25.0449094,121.5438852,553826956
中山區,中山北路1段145號,105-8-17,25.0524875,121.522842,554026968
中山區,民權東路2段135巷與建國北路3段22巷口,105-11-3,25.0625466,121.534972,554226991
中山區,中山北路1段5巷73弄,105-10-13,25.0524875,121.522842,554026968
中山區,新生北路3段46號與農安街口,105-12-5,25.0649759,121.5296598,554326995
中山區,新生北路3段與德惠街口,105-6-20,25.0667604,121.527451,554326997
中山區,濱江街199巷與濱江街口,105-7-27,25.0726906,121.5398038,554427010
中山區,中山北路1段144號,105-7-28,25.0524875,121.522842,554026968
中山區,南京東路2段6號,105-6-2,25.051924600000003,121.52837209999998,554026968
中山區,南京東路2段66號,105-6-4,25.051848100000004,121.5281047,554026968
中山區,伊通街與伊通街52巷口,105-9-26,25.051298000000006,121.534455,554026968
中山區,市民大道3段65號,105-9-23,25.0450822,121.5357123,553826954
中山區,民權西路66號,105-10-20,25.062603600000006,121.5200647,554226988
中山區,市民大道2段與長安東路1段52巷口,105-10-21,25.0481159,121.5278559,553926960
中山區,市民大道3段127號,105-6-8,25.0449262,121.5386716,553826955
中山區,長安東路2段與松江路口,105-6-9,25.048616,121.530782,553926961
中山區,中山北路1段126巷,105-6-10,25.0524875,121.522842,554026968
中山區,北安路與大直橋口,105-9-2,25.0820865,121.5483493,554627026
中山區,明水路397巷,105-11-29,25.0783557,121.547692,554627021
中山區,龍江路110號,105-7-30,25.0641004,121.5409067,554226996
中山區,松江路與長春路口,105-10-8,25.054174,121.532897,554026974
中山區,中山北路2段92號,105-10-9,25.0588322,121.5223675,554126981
中山區,北安路530號,105-10-12,25.079714000000006,121.546624,554627023
中山區,新生北路2段與民權東路2段口,105-11-2,25.0626227,121.5326065,554226991
中山區,林森北路,105-6-18,25.0566487,121.5254942,554126978
中山區,松江路與錦州街口,105-7-9,25.0609135,121.5303,554226987
中山區,林森北路與農安街口,105-7-10,25.0650129,121.5258109,554326994
中山區,長安東路2段141號,105-7-10,25.0483508,121.5302015,553926961
中山區,松江路313巷,105-7-27,25.0618016,121.5343214,554226990
中山區,中山北路2段與民生西路口,105-7-28,25.0579294,121.5228488,554126980
中山區,明水路397巷,105-7-28,25.0783557,121.547692,554627021
中山區,市民大道3段與八德路2段口,105-8-1,25.044745,121.533949,553826953
中山區,南京東路3段與龍江路口,105-8-2,25.051722,121.540321,554026970
中山區,濱江街285號,105-8-2,25.0725185,121.5437585,554427011
中山區,松江路與長春路口,105-8-5,25.054174,121.532897,554026974
中山區,民權東路2段與林森北路口,105-8-6,25.062473800000006,121.5253497,554226989
中山區,吉林路229號,105-8-2,25.060884,121.530375,554226987
中山區,北安路,105-8-7,25.0796156,121.5420685,554627021
中山區,長安東路1段43巷,105-8-8,25.0493601,121.5256273,553926962
中山區,中山北路3段與新生高架道口,105-9-12,25.0605538,121.5276994,554226986
中山區,南京東路2段214巷,105-9-12,25.0513917,121.5360335,554026969
中山區,中山北路2段11巷與南京東路1段13巷口,105-9-12,25.0535616,121.5234656,554026971
中山區,民權東路3段39巷,105-9-13,25.0654817,121.5426869,554326999
中山區,松江路350號,105-9-13,25.061630800000003,121.53290359999998,554226989
中山區,八德路2段與建國北路1段口,105-10-4,25.046038100000004,121.536404,553826957
中山區,復興北路368號,105-10-4,25.060675,121.543947,554226990
中山區,民權西路62號,105-8-12,25.0625874,121.5201414,554226988
中山區,新生北路1段與長安東路1段口,105-8-13,25.0481736,121.5294825,553926960
中山區,市民大道3段與建國南路1段口,105-8-14,25.059303600000003,121.53685690000002,554126986
中山區,中山北路3段,105-8-14,25.0692116,121.5231829,554427001
中山區,中山北路1段與長安東路1段口,105-8-19,25.048938600000003,121.5255248,553926961
中山區,建國北路2段176號,105-8-22,25.0593615,121.5365304,554126986
中山區,中山北路2段50巷,105-8-24,25.052569100000003,121.5223355,554026968
中山區,林森北路399巷,105-8-27,25.0594533,121.526292,554126983
中山區,新生北路1段與長安東路1段77巷口,105-9-8,25.0484615,121.5280558,553926960
中山區,雙城街2-1號,105-9-9,25.0631755,121.5242719,554226990
中山區,龍江路412巷,105-9-12,25.067602,121.5396759,554327002
中山區,建國北路1段88巷與伊通街口,105-9-13,25.0523809,121.53718870000002,554026971
中山區,新生北路3段與德惠街口,105-9-14,25.0667604,121.527451,554326997
中山區,吉林路與德惠街口,105-9-18,25.0666682,121.5318014,554326998
中山區,北安路89號,105-9-19,25.0784469,121.530406,554627017
中山區,新生北路1段與林森北路119巷口,105-9-24,25.0503306,121.52682620000002,553926964
中山區,長安東路1段與林森北路口,105-9-29,25.0491618,121.5245339,553926961
中山區,新生高架道,105-10-1,25.0618812,121.5276575,554226989
中山區,長春路與龍江路口,105-10-9,25.055231,121.523507,554026974
中山區,民權東路1段9號,105-9-3,25.0661671,121.5775289,554327008
中山區,建國北路3段與民權東路3段口,105-9-13,25.0623015,121.5372535,554226991
中山區,自強隧道,105-9-14,25.090331600000006,121.54879979999998,554827037
中山區,新生北路1段166號,105-10-4,25.0448235,121.5332199,553826953
中山區,南京東路2段與松江路口,105-8-17,25.0522776,121.5326151,554026970
中山區,林森北路與雙城街23巷口,105-8-17,25.0642139,121.5243722,554226992
中山區,北安路,105-8-23,25.0796156,121.5420685,554627021
中山區,中山北路2段36巷,105-8-24,25.052569100000003,121.5223355,554026968
中山區,長安東路1段30巷,105-8-24,25.0482695,121.5262291,553926960
