state_code,house_unitPrice,lease_unitPrice,center,center_lat,center_lon,cit,dist,vil,master,college,highSchool,secondary,median
552526768,621000.0,1017.75,"(24.985530052272686, 121.54686568959377)",24.98553005227269,121.54686568959377,台北市,文山區,試院里,0.12749517063747584,0.3290405666452028,0.4307791371538957,0.11268512556342562,770
552526770,346000.0,1017.75,"(24.985530052272686, 121.55594702517025)",24.98553005227269,121.55594702517023,台北市,文山區,樟林里,0.11214832101646573,0.3051990146505899,0.4449630493971217,0.13768961493582266,706
552526771,397500.0,1017.75,"(24.985530052272686, 121.5604876929585)",24.98553005227269,121.5604876929585,台北市,文山區,樟林里,0.11214832101646573,0.3051990146505899,0.4449630493971217,0.13768961493582266,706
552526772,405500.0,1000.0,"(24.985530052272686, 121.56502836074674)",24.98553005227269,121.56502836074672,台北市,文山區,忠順里,0.12990130701520405,0.32088556948519603,0.4289143771672446,0.1202987463323553,820
552526773,469000.0,1023.5,"(24.985530052272686, 121.56956902853499)",24.98553005227269,121.569569028535,台北市,文山區,木新里,0.09051265688151457,0.2480323335460541,0.4685173367368645,0.1929376728355669,635
552626791,487000.0,1428.0,"(24.99005191093747, 121.57102856064354)",24.990051910937467,121.57102856064354,台北市,文山區,木新里,0.09051265688151457,0.2480323335460541,0.4685173367368645,0.1929376728355669,635
552526775,460000.0,1000.0,"(24.985530052272686, 121.57865036411147)",24.98553005227269,121.57865036411148,台北市,文山區,萬興里,0.16752021563342318,0.2986522911051213,0.4045822102425876,0.12924528301886792,845
552626792,464000.0,1017.75,"(24.99005191093747, 121.5755662322394)",24.990051910937467,121.5755662322394,台北市,文山區,萬興里,0.16752021563342318,0.2986522911051213,0.4045822102425876,0.12924528301886792,845
552726809,372000.0,1250.0,"(24.99457376960226, 121.574970392825)",24.994573769602265,121.574970392825,台北市,文山區,萬興里,0.16752021563342318,0.2986522911051213,0.4045822102425876,0.12924528301886792,845
552726810,376000.0,1017.75,"(24.99457376960226, 121.5795051648421)",24.994573769602265,121.57950516484208,台北市,文山區,萬興里,0.16752021563342318,0.2986522911051213,0.4045822102425876,0.12924528301886792,845
552726811,446500.0,1017.75,"(24.99457376960226, 121.58403993685921)",24.994573769602265,121.58403993685921,台北市,文山區,萬興里,0.16752021563342318,0.2986522911051213,0.4045822102425876,0.12924528301886792,845
552726812,604000.0,1017.75,"(24.99457376960226, 121.58857470887634)",24.994573769602265,121.58857470887634,台北市,文山區,萬興里,0.16752021563342318,0.2986522911051213,0.4045822102425876,0.12924528301886792,845
552726813,377000.0,1017.75,"(24.99457376960226, 121.59310948089345)",24.994573769602265,121.59310948089345,台北市,文山區,萬興里,0.16752021563342318,0.2986522911051213,0.4045822102425876,0.12924528301886792,845
552826827,437000.0,902.5,"(24.999095628267042, 121.58139159850779)",24.99909562826704,121.5813915985078,台北市,文山區,萬興里,0.16752021563342318,0.2986522911051213,0.4045822102425876,0.12924528301886792,845
552826828,410000.0,900.0,"(24.999095628267042, 121.58592356725622)",24.99909562826704,121.58592356725622,台北市,文山區,萬興里,0.16752021563342318,0.2986522911051213,0.4045822102425876,0.12924528301886792,845
552626784,442500.0,921.0,"(24.99005191093747, 121.53926485947247)",24.990051910937467,121.53926485947248,台北市,文山區,景美里,0.1295484436650592,0.3329679964927663,0.4230600613765892,0.11442349846558525,759
552626785,428000.0,877.0,"(24.99005191093747, 121.54380253106834)",24.990051910937467,121.54380253106834,台北市,文山區,景東里,0.11228780563775112,0.3114779629341224,0.4516430462544775,0.12459118517364895,791
552726803,435000.0,1017.75,"(24.99457376960226, 121.54776176072231)",24.994573769602265,121.54776176072231,台北市,文山區,景東里,0.11228780563775112,0.3114779629341224,0.4516430462544775,0.12459118517364895,791
552626786,459500.0,1111.0,"(24.99005191093747, 121.5483402026642)",24.990051910937467,121.5483402026642,台北市,文山區,華興里,0.1321246740345213,0.2997640630820812,0.4405811498820316,0.12753011300136596,804
552626787,412500.0,941.0,"(24.99005191093747, 121.55287787426008)",24.990051910937467,121.55287787426008,台北市,文山區,華興里,0.1321246740345213,0.2997640630820812,0.4405811498820316,0.12753011300136596,804
552626788,538000.0,1250.0,"(24.99005191093747, 121.55741554585593)",24.990051910937467,121.55741554585592,台北市,文山區,華興里,0.1321246740345213,0.2997640630820812,0.4405811498820316,0.12753011300136596,804
552626789,581000.0,1303.5,"(24.99005191093747, 121.5619532174518)",24.990051910937467,121.5619532174518,台北市,文山區,明興里,0.10985691573926867,0.29220985691573925,0.4492845786963434,0.14864864864864866,749
552626790,401000.0,851.0,"(24.99005191093747, 121.56649088904767)",24.990051910937467,121.56649088904769,台北市,文山區,木柵里,0.13240069947539346,0.3081438920809393,0.4295528353734699,0.12990257307019734,775
552726807,358000.0,1017.75,"(24.99457376960226, 121.56590084879076)",24.994573769602265,121.56590084879076,台北市,文山區,木柵里,0.13240069947539346,0.3081438920809393,0.4295528353734699,0.12990257307019734,775
552726801,429000.0,1200.0,"(24.99457376960226, 121.53869221668808)",24.994573769602265,121.53869221668808,台北市,文山區,景慶里,0.10147632784659766,0.2949261836076701,0.4486679110809435,0.15492957746478872,674
552726802,548000.0,961.0,"(24.99457376960226, 121.54322698870519)",24.994573769602265,121.5432269887052,台北市,文山區,景華里,0.11884451337727801,0.3136874757658007,0.4430011632415665,0.1244668476153548,729
552726804,367500.0,965.0,"(24.99457376960226, 121.55229653273942)",24.994573769602265,121.55229653273943,台北市,文山區,興得里,0.10430586488492948,0.2967706013363029,0.4424647364513734,0.1564587973273942,684
552726805,418000.0,1159.5,"(24.99457376960226, 121.55683130475653)",24.994573769602265,121.55683130475651,台北市,文山區,興得里,0.10430586488492948,0.2967706013363029,0.4424647364513734,0.1564587973273942,684
552826821,514000.0,1018.5,"(24.999095628267042, 121.55419978601721)",24.99909562826704,121.55419978601721,台北市,文山區,興得里,0.10430586488492948,0.2967706013363029,0.4424647364513734,0.1564587973273942,684
552726806,434000.0,1017.75,"(24.99457376960226, 121.56136607677365)",24.994573769602265,121.56136607677364,台北市,文山區,興家里,0.095029879026381,0.3056405771753389,0.4604285089637079,0.13890103483457222,663
552726808,344000.0,1017.75,"(24.99457376960226, 121.57043562080787)",24.994573769602265,121.57043562080787,台北市,文山區,萬芳里,0.1231322634200332,0.30077476480354176,0.4470116214720531,0.1290813503043719,731
552826825,516000.0,1017.0,"(24.999095628267042, 121.57232766101093)",24.99909562826704,121.57232766101092,台北市,文山區,萬芳里,0.1231322634200332,0.30077476480354176,0.4470116214720531,0.1290813503043719,731
552826817,441000.0,1017.75,"(24.999095628267042, 121.53607191102348)",24.99909562826704,121.53607191102348,台北市,文山區,萬和里,0.13682092555331993,0.2863849765258216,0.41716968477531857,0.1596244131455399,779
552926833,423000.0,1017.75,"(25.00361748693183, 121.53593837381486)",25.00361748693183,121.53593837381484,台北市,文山區,萬和里,0.13682092555331993,0.2863849765258216,0.41716968477531857,0.1596244131455399,779
552826818,507000.0,1250.0,"(24.999095628267042, 121.54060387977192)",24.99909562826704,121.54060387977192,台北市,文山區,萬有里,0.13907680063668926,0.3257063270990848,0.4178272980501393,0.11738957421408674,774
552826819,549500.0,1150.0,"(24.999095628267042, 121.54513584852035)",24.99909562826704,121.54513584852036,台北市,文山區,興豐里,0.1273957158962796,0.3143179255918828,0.4225479143179256,0.13573844419391207,781
552926835,456000.0,1017.75,"(25.00361748693183, 121.54499689680841)",25.00361748693183,121.54499689680841,台北市,文山區,興豐里,0.1273957158962796,0.3143179255918828,0.4225479143179256,0.13573844419391207,781
552826820,475500.0,972.0,"(24.999095628267042, 121.54966781726878)",24.99909562826704,121.54966781726877,台北市,文山區,興安里,0.13864355940676554,0.3309448425262456,0.4170971504749209,0.11331444759206802,777
552826822,456500.0,1000.0,"(24.999095628267042, 121.55873175476565)",24.99909562826704,121.55873175476565,台北市,文山區,興光里,0.11587147030185005,0.293735800064914,0.4433625446283673,0.14703018500486856,714
552826823,483000.0,1017.75,"(24.999095628267042, 121.56326372351407)",24.99909562826704,121.56326372351408,台北市,文山區,萬美里,0.11880455688711347,0.2993046308625537,0.4577600236721409,0.12413078857819206,758
552826824,453500.0,1017.75,"(24.999095628267042, 121.5677956922625)",24.99909562826704,121.5677956922625,台北市,文山區,萬美里,0.11880455688711347,0.2993046308625537,0.4577600236721409,0.12413078857819206,758
552926840,431500.0,1017.75,"(25.00361748693183, 121.56764320429231)",25.00361748693183,121.56764320429231,台北市,文山區,萬美里,0.11880455688711347,0.2993046308625537,0.4577600236721409,0.12413078857819206,758
552826826,429000.0,880.0,"(24.999095628267042, 121.57685962975935)",24.99909562826704,121.57685962975937,台北市,文山區,博嘉里,0.11570403926009815,0.2874669686674217,0.4331823329558324,0.1636466591166478,749
552826829,567000.0,1017.75,"(24.999095628267042, 121.59045553600465)",24.99909562826704,121.59045553600464,台北市,文山區,博嘉里,0.11570403926009815,0.2874669686674217,0.4331823329558324,0.1636466591166478,749
552826830,364500.0,950.0,"(24.999095628267042, 121.59498750475308)",24.99909562826704,121.59498750475308,台北市,文山區,博嘉里,0.11570403926009815,0.2874669686674217,0.4331823329558324,0.1636466591166478,749
552926841,432000.0,1250.0,"(25.00361748693183, 121.5721724657891)",25.00361748693183,121.5721724657891,台北市,文山區,博嘉里,0.11570403926009815,0.2874669686674217,0.4331823329558324,0.1636466591166478,749
552926842,431000.0,785.0,"(25.00361748693183, 121.57670172728587)",25.00361748693183,121.57670172728588,台北市,文山區,博嘉里,0.11570403926009815,0.2874669686674217,0.4331823329558324,0.1636466591166478,749
552926843,287000.0,1017.75,"(25.00361748693183, 121.58123098878265)",25.00361748693183,121.58123098878264,台北市,文山區,博嘉里,0.11570403926009815,0.2874669686674217,0.4331823329558324,0.1636466591166478,749
552926844,584000.0,1017.75,"(25.00361748693183, 121.58576025027942)",25.00361748693183,121.58576025027942,台北市,文山區,博嘉里,0.11570403926009815,0.2874669686674217,0.4331823329558324,0.1636466591166478,749
552926845,362000.0,1153.0,"(25.00361748693183, 121.5902895117762)",25.00361748693183,121.5902895117762,台北市,文山區,博嘉里,0.11570403926009815,0.2874669686674217,0.4331823329558324,0.1636466591166478,749
553026856,474000.0,1017.75,"(25.008139345596614, 121.56997517643286)",25.00813934559661,121.56997517643286,台北市,文山區,博嘉里,0.11570403926009815,0.2874669686674217,0.4331823329558324,0.1636466591166478,749
552926834,422000.0,627.5,"(25.00361748693183, 121.54046763531164)",25.00361748693183,121.54046763531164,台北市,文山區,萬祥里,0.11061837891106184,0.3200295639320029,0.43163340724316335,0.13771864991377186,701
552926836,417000.0,1600.0,"(25.00361748693183, 121.5495261583052)",25.00361748693183,121.54952615830521,台北市,文山區,興旺里,0.10151676423629592,0.31798829164449177,0.4562267163384779,0.12426822778073444,722
553026851,395500.0,1017.75,"(25.008139345596614, 121.54734192653498)",25.00813934559661,121.54734192653498,台北市,文山區,興旺里,0.10151676423629592,0.31798829164449177,0.4562267163384779,0.12426822778073444,722
553026852,436000.0,1017.75,"(25.008139345596614, 121.55186857651456)",25.00813934559661,121.55186857651456,台北市,文山區,興旺里,0.10151676423629592,0.31798829164449177,0.4562267163384779,0.12426822778073444,722
552926837,445000.0,1440.0,"(25.00361748693183, 121.55405541980197)",25.00361748693183,121.55405541980195,台北市,文山區,興泰里,0.11037527593818984,0.30932671081677704,0.4387417218543047,0.14155629139072848,727
553026853,405000.0,1017.75,"(25.008139345596614, 121.55639522649413)",25.00813934559661,121.55639522649412,台北市,文山區,興泰里,0.11037527593818984,0.30932671081677704,0.4387417218543047,0.14155629139072848,727
552926838,372000.0,1017.75,"(25.00361748693183, 121.55858468129875)",25.00361748693183,121.55858468129877,台北市,文山區,興昌里,0.14788847219957607,0.3352356106310125,0.4115441056579162,0.1053318115114952,869
552926839,382000.0,951.0,"(25.00361748693183, 121.56311394279554)",25.00361748693183,121.56311394279554,台北市,文山區,興昌里,0.14788847219957607,0.3352356106310125,0.4115441056579162,0.1053318115114952,869
553026854,465000.0,1017.75,"(25.008139345596614, 121.56092187647371)",25.00813934559661,121.56092187647371,台北市,文山區,興昌里,0.14788847219957607,0.3352356106310125,0.4115441056579162,0.1053318115114952,869
553026848,524000.0,1017.75,"(25.008139345596614, 121.53376197659627)",25.00813934559661,121.53376197659628,台北市,文山區,萬年里,0.1420190167914222,0.3309730932632005,0.4050171960347967,0.12199069391058062,737
553026849,415500.0,1017.75,"(25.008139345596614, 121.53828862657585)",25.00813934559661,121.53828862657585,台北市,文山區,萬盛里,0.14525782688766115,0.32136279926335176,0.4111418047882136,0.12223756906077347,740
553026850,458000.0,1017.75,"(25.008139345596614, 121.54281527655542)",25.00813934559661,121.54281527655544,台北市,文山區,萬盛里,0.14525782688766115,0.32136279926335176,0.4111418047882136,0.12223756906077347,740
553026855,412000.0,1500.0,"(25.008139345596614, 121.56544852645328)",25.00813934559661,121.56544852645328,台北市,大安區,黎和里,0.10986042323277803,0.314948221521837,0.4257091400270149,0.1494822152183701,723
553226883,448000.0,1333.0,"(25.017183062926186, 121.55947331643853)",25.017183062926183,121.55947331643853,台北市,大安區,黎和里,0.10986042323277803,0.314948221521837,0.4257091400270149,0.1494822152183701,723
553126862,633000.0,1387.5,"(25.0126612042614, 121.52954754970315)",25.0126612042614,121.52954754970315,台北市,中正區,水源里,0.1340433345574734,0.302240176276166,0.3980903415350716,0.16562614763128902,695
553126863,503000.0,1387.5,"(25.0126612042614, 121.53407168362776)",25.0126612042614,121.53407168362776,台北市,中正區,水源里,0.1340433345574734,0.302240176276166,0.3980903415350716,0.16562614763128902,695
553126864,954500.0,1500.0,"(25.0126612042614, 121.53859581755236)",25.0126612042614,121.53859581755236,台北市,大安區,學府里,0.18051575931232086,0.19484240687679089,0.4154727793696275,0.20916905444126074,713
553126865,859500.0,1214.0,"(25.0126612042614, 121.54311995147697)",25.0126612042614,121.54311995147695,台北市,大安區,學府里,0.18051575931232086,0.19484240687679089,0.4154727793696275,0.20916905444126074,713
553126867,685500.0,1666.0,"(25.0126612042614, 121.55216821932618)",25.0126612042614,121.5521682193262,台北市,大安區,學府里,0.18051575931232086,0.19484240687679089,0.4154727793696275,0.20916905444126074,713
553226878,649000.0,1500.0,"(25.017183062926186, 121.5368647510887)",25.017183062926183,121.5368647510887,台北市,大安區,學府里,0.18051575931232086,0.19484240687679089,0.4154727793696275,0.20916905444126074,713
553226879,635500.0,1500.0,"(25.017183062926186, 121.54138646415866)",25.017183062926183,121.54138646415865,台北市,大安區,學府里,0.18051575931232086,0.19484240687679089,0.4154727793696275,0.20916905444126074,713
553226880,844500.0,1500.0,"(25.017183062926186, 121.54590817722863)",25.017183062926183,121.54590817722864,台北市,大安區,學府里,0.18051575931232086,0.19484240687679089,0.4154727793696275,0.20916905444126074,713
553126868,598000.0,1500.0,"(25.0126612042614, 121.55669235325078)",25.0126612042614,121.5566923532508,台北市,大安區,黎元里,0.08886679920477138,0.24930417495029825,0.4747514910536779,0.1870775347912525,627
553226881,787000.0,1089.0,"(25.017183062926186, 121.5504298902986)",25.017183062926183,121.5504298902986,台北市,大安區,黎元里,0.08886679920477138,0.24930417495029825,0.4747514910536779,0.1870775347912525,627
553126870,618500.0,1414.0,"(25.0126612042614, 121.56574062109999)",25.0126612042614,121.5657406211,台北市,信義區,黎安里,0.030659172202350538,0.17526826775677054,0.4593765968318855,0.33469596320899336,513
553226884,476000.0,1405.5,"(25.017183062926186, 121.56399502950849)",25.017183062926183,121.56399502950848,台北市,信義區,黎安里,0.030659172202350538,0.17526826775677054,0.4593765968318855,0.33469596320899336,513
553226868,174000.0,1275.0,"(25.017183062926186, 121.49164762038903)",25.017183062926183,121.49164762038905,台北市,萬華區,華中里,0.05545866759679107,0.2192186955005232,0.4658179281478898,0.25950470875479603,588
553226870,352500.0,1275.0,"(25.017183062926186, 121.50069104652897)",25.017183062926183,121.50069104652896,台北市,萬華區,興德里,0.0440426518312471,0.21047751506722293,0.4761242466388503,0.26935558646267965,583
553226875,328500.0,1387.5,"(25.017183062926186, 121.5232996118788)",25.017183062926183,121.5232996118788,台北市,中正區,林興里,0.15753591429267105,0.3102020939858778,0.4037009982955929,0.12856099342585828,806
553226876,574000.0,1387.5,"(25.017183062926186, 121.52782132494876)",25.017183062926183,121.52782132494877,台北市,中正區,富水里,0.1534740545294635,0.2911169744942832,0.3931398416886544,0.16226912928759896,784
553226877,742000.0,1500.0,"(25.017183062926186, 121.53234303801874)",25.017183062926183,121.53234303801874,台北市,大安區,大學里,0.21663107314468769,0.3619861185264282,0.347437266417512,0.07394554191137212,910
553326891,632500.0,1500.0,"(25.02170492159097, 121.53309992046756)",25.021704921590967,121.53309992046756,台北市,大安區,大學里,0.21663107314468769,0.3619861185264282,0.347437266417512,0.07394554191137212,910
553226882,682000.0,1500.0,"(25.017183062926186, 121.55495160336856)",25.017183062926183,121.55495160336856,台北市,大安區,黎孝里,0.10699001426533523,0.33437945791726104,0.425962910128388,0.1326676176890157,693
553226885,508000.0,1227.0,"(25.017183062926186, 121.56851674257847)",25.017183062926183,121.56851674257848,台北市,信義區,泰和里,0.08307905686546463,0.2714285714285714,0.4676837725381415,0.17780859916782246,633
553226886,425000.0,1416.0,"(25.017183062926186, 121.57303845564843)",25.017183062926183,121.57303845564844,台北市,信義區,泰和里,0.08307905686546463,0.2714285714285714,0.4676837725381415,0.17780859916782246,633
553326899,656000.0,1414.0,"(25.02170492159097, 121.5692550177795)",25.021704921590967,121.5692550177795,台北市,信義區,泰和里,0.08307905686546463,0.2714285714285714,0.4676837725381415,0.17780859916782246,633
553226887,515000.0,1414.0,"(25.017183062926186, 121.57756016871839)",25.017183062926183,121.57756016871842,台北市,信義區,六合里,0.12596153846153846,0.3310897435897436,0.4208333333333333,0.1221153846153846,739
553226888,496000.0,1414.0,"(25.017183062926186, 121.58208188178837)",25.017183062926183,121.58208188178837,台北市,信義區,六合里,0.12596153846153846,0.3310897435897436,0.4208333333333333,0.1221153846153846,739
553326900,534000.0,1414.0,"(25.02170492159097, 121.57377440494349)",25.021704921590967,121.57377440494349,台北市,信義區,六合里,0.12596153846153846,0.3310897435897436,0.4208333333333333,0.1221153846153846,739
553326901,475000.0,1414.0,"(25.02170492159097, 121.57829379210749)",25.021704921590967,121.57829379210749,台北市,信義區,六合里,0.12596153846153846,0.3310897435897436,0.4208333333333333,0.1221153846153846,739
553326902,499000.0,1414.0,"(25.02170492159097, 121.58281317927147)",25.021704921590967,121.58281317927148,台北市,信義區,六合里,0.12596153846153846,0.3310897435897436,0.4208333333333333,0.1221153846153846,739
553426913,765000.0,1414.0,"(25.026226780255758, 121.5724770690646)",25.02622678025576,121.5724770690646,台北市,信義區,六合里,0.12596153846153846,0.3310897435897436,0.4208333333333333,0.1221153846153846,739
553426914,682000.0,1414.0,"(25.026226780255758, 121.5769942250298)",25.02622678025576,121.5769942250298,台北市,信義區,六合里,0.12596153846153846,0.3310897435897436,0.4208333333333333,0.1221153846153846,739
553226889,427000.0,977.0,"(25.017183062926186, 121.58660359485833)",25.017183062926183,121.5866035948583,台北市,南港區,九如里,0.07863041982105988,0.2498279421885753,0.4614590502408811,0.21008258774948385,625
553226890,437000.0,962.0,"(25.017183062926186, 121.5911253079283)",25.017183062926183,121.5911253079283,台北市,南港區,九如里,0.07863041982105988,0.2498279421885753,0.4614590502408811,0.21008258774948385,625
553226892,487000.0,1200.0,"(25.017183062926186, 121.60016873406823)",25.017183062926183,121.60016873406825,台北市,南港區,九如里,0.07863041982105988,0.2498279421885753,0.4614590502408811,0.21008258774948385,625
553326903,600000.0,1141.5,"(25.02170492159097, 121.58733256643546)",25.021704921590967,121.58733256643544,台北市,南港區,九如里,0.07863041982105988,0.2498279421885753,0.4614590502408811,0.21008258774948385,625
553326904,494500.0,1200.0,"(25.02170492159097, 121.59185195359946)",25.021704921590967,121.59185195359946,台北市,南港區,九如里,0.07863041982105988,0.2498279421885753,0.4614590502408811,0.21008258774948385,625
553326905,602000.0,1200.0,"(25.02170492159097, 121.59637134076344)",25.021704921590967,121.59637134076344,台北市,南港區,九如里,0.07863041982105988,0.2498279421885753,0.4614590502408811,0.21008258774948385,625
553426917,708000.0,1200.0,"(25.026226780255758, 121.59054569292536)",25.02622678025576,121.59054569292536,台北市,南港區,九如里,0.07863041982105988,0.2498279421885753,0.4614590502408811,0.21008258774948385,625
553426918,712500.0,1200.0,"(25.026226780255758, 121.59506284889054)",25.02622678025576,121.59506284889058,台北市,南港區,九如里,0.07863041982105988,0.2498279421885753,0.4614590502408811,0.21008258774948385,625
553526931,502000.0,821.0,"(25.030748638920542, 121.59624072062431)",25.030748638920546,121.59624072062431,台北市,南港區,九如里,0.07863041982105988,0.2498279421885753,0.4614590502408811,0.21008258774948385,625
553526932,558000.0,1200.0,"(25.030748638920542, 121.60075573986647)",25.030748638920546,121.60075573986649,台北市,南港區,九如里,0.07863041982105988,0.2498279421885753,0.4614590502408811,0.21008258774948385,625
553626945,348000.0,1200.0,"(25.035270497585326, 121.60441565377378)",25.03527049758533,121.60441565377378,台北市,南港區,九如里,0.07863041982105988,0.2498279421885753,0.4614590502408811,0.21008258774948385,625
553626946,355000.0,1200.0,"(25.035270497585326, 121.60892863054741)",25.03527049758533,121.60892863054741,台北市,南港區,九如里,0.07863041982105988,0.2498279421885753,0.4614590502408811,0.21008258774948385,625
553626947,334500.0,1200.0,"(25.035270497585326, 121.61344160732104)",25.03527049758533,121.61344160732105,台北市,南港區,九如里,0.07863041982105988,0.2498279421885753,0.4614590502408811,0.21008258774948385,625
553326882,387000.0,1275.0,"(25.02170492159097, 121.49242543599165)",25.021704921590967,121.49242543599165,台北市,萬華區,銘德里,0.053243431760055804,0.21878632876075327,0.4808184143222506,0.24715182515694026,572
553326883,430000.0,1275.0,"(25.02170492159097, 121.49694482315564)",25.021704921590967,121.49694482315563,台北市,萬華區,保德里,0.0736156351791531,0.25276872964169383,0.4631921824104234,0.21042345276872965,603
553326884,421000.0,772.0,"(25.02170492159097, 121.50146421031963)",25.021704921590967,121.50146421031964,台北市,萬華區,日祥里,0.0671219512195122,0.2259512195121952,0.4714146341463414,0.2355121951219512,585
553326885,843000.0,1275.0,"(25.02170492159097, 121.50598359748362)",25.021704921590967,121.50598359748362,台北市,萬華區,騰雲里,0.07479224376731301,0.2548476454293629,0.4833795013850416,0.1869806094182825,584
